TransactionID,Sale_Date,Sale_Time,CustomerID,Gender,Customer_Age,Product_Category,Quantity_Sold,Unit_Price,Cost_Of_Goods_Sold,Total_Revenue
100000699,21-11-2020,22:21,1000129,Female,37,Pharmaceuticals,4,130,16.2,520
100000700,01-09-2020,15:07,100061,Male,36,Furniture,4,1500,250,6000
100000701,29-11-2021,16:33,100093,Female,52,Personal care,2,130,14.1,260
100000702,03-03-2021,17:18,100066,Female,60,Pharmaceuticals,2,1300,78,2600
100000703,31-07-2021,09:56,1000140,Male,34,Furniture,2,150,18.5,300
100000704,11-09-2021,22:40,1000141,Female,62,Pharmaceuticals,3,130,34.8,390
100000705,30-09-2020,07:28,100037,Male,60,Furniture,2,125,6.25,250
100000706,04-09-2020,22:19,100066,Male,51,Furniture,4,125,8,500
100000707,23-10-2021,20:34,1000117,Female,26,Pharmaceuticals,1,1500,580,1500
100000708,06-04-2020,08:38,100062,Female,43,Personal care,3,1300,87,3900
100000709,22-09-2020,22:32,100061,Female,19,Furniture,2,1500,140,3000
100000710,03-09-2020,21:11,100071,Female,26,Furniture,3,1500,495,4500
100000711,23-09-2021,22:26,1000103,Male,26,Furniture,3,1500,575,4500
100000712,12-09-2021,14:15,1000108,Female,57,Personal care,2,125,11.5,250
100000713,16-04-2020,11:43,100039,Male,34,Personal care,3,125,11.25,375
100000714,29-10-2020,08:50,100020,Female,18,Pharmaceuticals,1,1500,190,1500
100000715,11-10-2020,20:57,100055,Female,42,Personal care,4,125,6.25,500
100000716,13-08-2021,19:51,1000137,Female,60,Pharmaceuticals,4,1300,108,5200
100000717,30-11-2021,08:15,10008,Male,57,Pharmaceuticals,1,1500,190,1500
100000718,02-11-2021,20:25,1000154,Female,59,Personal care,3,125,25,375
100000719,02-07-2021,07:19,100037,Female,42,Pharmaceuticals,2,130,12,260
100000720,08-04-2020,08:50,1000116,Female,56,Personal care,3,1500,235,4500
100000721,23-06-2021,17:10,10005,Female,52,Pharmaceuticals,1,1500,145,1500
100000722,24-02-2021,18:35,100025,Male,20,Personal care,3,1300,162,3900
100000723,14-07-2020,21:57,1000120,Female,54,Personal care,4,150,20.5,600
100000724,14-06-2021,06:56,10003,Male,61,Pharmaceuticals,3,150,20,450
100000725,21-09-2021,20:32,10002,Male,61,Furniture,1,1300,153,1300
100000726,05-06-2020,19:37,100072,Male,47,Pharmaceuticals,4,1300,126,5200
100000727,15-11-2021,18:37,100032,Male,55,Personal care,3,1300,105,3900
100000728,02-06-2020,19:35,100078,Male,51,Furniture,3,150,18,450
100000729,26-08-2021,22:29,10003,Male,29,Pharmaceuticals,4,1300,84,5200
100000730,20-02-2020,19:38,1000131,Female,36,Pharmaceuticals,2,125,13.25,250
100000731,30-09-2021,18:49,10001,Male,54,Pharmaceuticals,4,1500,165,6000
100000732,13-10-2020,08:45,1000136,Male,61,Furniture,2,1500,250,3000
100000733,25-10-2020,21:07,1000143,Male,34,Personal care,1,130,28.5,130
100000734,12-03-2020,08:54,100077,Female,27,Pharmaceuticals,1,130,15.6,130
100000735,26-11-2020,21:38,1000153,Female,64,Pharmaceuticals,4,1500,515,6000
100000736,18-12-2020,08:30,100097,Male,29,Pharmaceuticals,4,125,9.75,500
100000737,23-03-2021,21:11,100026,Female,33,Pharmaceuticals,1,150,14,150
100000738,05-02-2021,18:24,10005,Male,41,Pharmaceuticals,2,150,26,300
100000739,14-10-2021,17:09,100057,Male,36,Personal care,1,125,10.25,125
100000740,01-12-2020,06:58,100033,Female,25,Personal care,4,150,13,600
100000741,24-12-2020,22:30,100053,Male,48,Pharmaceuticals,1,1300,141,1300
100000742,19-03-2020,06:08,100037,Female,38,Furniture,4,1500,195,6000
100000743,07-08-2020,07:54,100055,Female,34,Personal care,4,1500,260,6000
100000744,23-05-2021,18:02,10001,Male,40,Furniture,1,125,6.5,125
100000745,14-08-2021,07:30,10003,Male,54,Personal care,2,150,17,300
100000746,05-07-2020,11:33,100042,Female,33,Pharmaceuticals,,,,
100000747,21-10-2020,18:12,100051,Male,23,Personal care,1,130,9.3,130
100000748,01-03-2021,09:35,1000132,Male,25,Pharmaceuticals,3,150,24,450
100000749,26-07-2021,20:33,10002,Male,42,Personal care,1,130,8.4,130
100000750,13-11-2020,07:33,100069,Female,35,Pharmaceuticals,3,125,8.75,375
100000751,08-11-2021,19:58,1000115,Female,42,Pharmaceuticals,2,125,24.75,250
100000752,20-09-2021,16:06,100079,Male,29,Pharmaceuticals,2,150,13,300
100000753,06-07-2020,10:07,100070,Female,32,Pharmaceuticals,1,130,15.9,130
100000754,26-09-2021,18:40,100090,Female,43,Furniture,4,125,23.75,500
100000755,27-11-2021,20:07,10001,Female,58,Pharmaceuticals,3,125,6.75,375
100000756,17-07-2021,20:33,10004,Female,62,Furniture,4,1300,333,5200
100000757,06-10-2021,12:10,100082,Female,43,Furniture,4,1300,105,5200
100000758,23-04-2021,18:30,10001,Male,64,Pharmaceuticals,4,125,6.75,500
100000759,23-05-2021,21:21,100075,Male,49,Furniture,2,150,21.5,300
100000760,26-06-2021,07:59,100014,Male,27,Personal care,1,1500,125,1500
100000761,14-11-2020,22:16,100064,Female,33,Pharmaceuticals,1,1500,275,1500
100000762,27-11-2021,17:49,100056,Female,24,Furniture,2,125,10.25,250
100000763,23-04-2020,09:43,100058,Male,34,Pharmaceuticals,2,125,11.5,250
100000764,07-11-2021,08:46,100047,Female,40,Pharmaceuticals,1,125,11.25,125
100000765,16-10-2020,19:03,100077,Male,43,Pharmaceuticals,4,150,12.5,600
100000766,04-01-2020,08:02,1000128,Male,38,Furniture,3,1300,165,3900
100000767,07-11-2020,22:44,100072,Male,39,Personal care,3,125,24.5,375
100000768,27-06-2020,06:50,100058,Female,24,Personal care,3,125,10.5,375
100000769,09-09-2020,18:57,100018,Female,31,Furniture,4,130,10.2,520
100000770,11-12-2020,22:49,100071,Male,32,Pharmaceuticals,1,150,55,150
100000771,24-12-2021,12:23,100070,Male,24,Furniture,2,125,11.75,250
100000772,14-04-2021,21:47,100025,Male,26,Furniture,1,130,16.2,130
100000773,14-01-2021,19:10,10003,Male,25,Furniture,4,1500,175,6000
100000774,06-11-2021,09:04,10002,Female,40,Pharmaceuticals,2,125,6.5,250
100000775,06-05-2020,11:07,100098,Female,46,Furniture,4,125,9.5,500
100000776,08-09-2021,18:57,1000109,Male,35,Pharmaceuticals,3,130,30.9,390
100000777,10-09-2020,15:07,100054,Male,48,Furniture,3,150,17,450
100000778,13-12-2021,18:28,1000105,Female,47,Personal care,4,125,13.75,500
100000779,15-05-2021,19:19,10003,Female,56,Furniture,2,1500,155,3000
100000780,06-07-2020,11:30,1000107,Male,52,Furniture,2,125,13.25,250
100000781,19-10-2020,16:52,1000106,Male,35,Personal care,1,1500,225,1500
100000782,13-04-2020,21:51,100071,Male,59,Pharmaceuticals,3,1300,150,3900
100000783,11-11-2020,15:37,100091,Female,56,Pharmaceuticals,1,1300,150,1300
100000784,18-10-2021,22:44,100071,Female,34,Furniture,1,1500,610,1500
100000785,19-10-2020,06:09,100088,Female,31,Personal care,4,150,13,600
100000786,16-12-2020,20:38,100078,Male,48,Pharmaceuticals,4,125,28.5,500
100000787,10-06-2020,10:42,100025,Male,41,Furniture,1,125,13.75,125
100000788,20-06-2020,18:54,100090,Female,52,Personal care,3,1300,105,3900
100000789,06-12-2021,22:13,100034,Female,61,Pharmaceuticals,4,1500,510,6000
100000790,13-04-2021,20:47,100029,Male,62,Pharmaceuticals,1,125,9.25,125
100000791,04-09-2020,16:28,1000106,Female,51,Personal care,1,125,11.75,125
100000792,04-01-2021,22:50,10004,Female,20,Personal care,1,150,26.5,150
100000793,27-05-2020,10:53,10001,Male,54,Personal care,1,130,14.7,130
100000794,02-11-2020,21:47,1000145,Female,60,Personal care,1,1300,315,1300
100000795,03-10-2021,19:51,100071,Male,57,Furniture,1,1300,102,1300
100000796,01-10-2020,19:50,100038,Male,43,Personal care,4,130,7.8,520
100000797,16-09-2020,06:38,1000116,Male,,Pharmaceuticals,3,125,10.75,375
100000798,20-01-2021,21:19,100073,Male,61,Pharmaceuticals,1,150,15,150
100000799,01-10-2021,19:44,100086,Male,56,Furniture,2,150,60,300
100000800,19-09-2020,07:33,1000111,Male,32,Pharmaceuticals,4,1300,87,5200
100000801,01-12-2020,17:14,1000153,Male,21,Pharmaceuticals,4,150,19,600
100000802,22-09-2021,18:00,100057,Female,46,Personal care,1,130,9.9,130
100000803,25-10-2020,17:16,100060,Male,39,Pharmaceuticals,4,125,6.75,500
100000804,11-12-2021,17:12,100099,Male,42,Furniture,1,130,10.8,130
100000805,03-09-2020,13:55,100059,Female,30,Personal care,3,1500,155,4500
100000806,22-01-2021,08:08,100014,Female,35,Personal care,3,1300,165,3900
100000807,26-01-2021,19:49,100091,Female,50,Furniture,4,150,15.5,600
100000808,22-11-2021,07:18,100030,Male,33,Personal care,4,1500,195,6000
100000809,14-12-2020,22:51,1000124,Female,62,Personal care,2,150,50,300
100000810,01-12-2020,18:04,100076,Male,59,Furniture,4,125,13.75,500
100000811,15-04-2021,18:34,10002,Male,61,Personal care,2,125,6.75,250
100000812,02-10-2021,17:45,100089,Male,19,Furniture,3,125,11.25,375
100000813,15-10-2020,19:51,1000125,Male,52,Furniture,3,150,62,450
100000814,01-10-2020,20:33,100096,Female,59,Pharmaceuticals,1,1500,540,1500
100000815,05-04-2021,21:15,1000139,Female,51,Pharmaceuticals,3,125,23.75,375
100000816,27-09-2021,19:29,1000133,Male,47,Personal care,2,1500,240,3000
100000817,05-10-2020,21:12,100087,Male,30,Personal care,4,150,49,600
100000818,29-05-2021,18:56,10004,Male,30,Furniture,1,1500,265,1500
100000819,15-08-2021,21:59,1000111,Female,35,Personal care,2,150,26,300
100000820,17-02-2021,22:49,10001,Male,49,Furniture,4,150,24,600
100000821,23-11-2020,11:27,100040,Male,49,Furniture,1,1300,129,1300
100000822,16-02-2021,17:39,10003,Female,52,Personal care,3,150,13.5,450
100000823,03-12-2021,17:42,100066,Female,56,Furniture,2,150,25,300
100000824,25-02-2021,19:10,10003,Male,63,Pharmaceuticals,4,130,9.3,520
100000825,08-01-2020,17:27,100051,Female,46,Personal care,1,125,27.25,125
100000826,24-12-2020,19:08,100081,Female,46,Pharmaceuticals,1,1300,303,1300
100000827,28-10-2021,19:24,100096,Male,61,Personal care,3,1300,165,3900
100000828,24-11-2020,15:54,100076,Female,33,Furniture,4,1300,132,5200
100000829,24-03-2020,21:31,100052,Male,61,Personal care,3,130,9.6,390
100000830,29-09-2020,20:19,100077,Female,64,Pharmaceuticals,3,150,18.5,450
100000831,30-11-2020,11:49,1000149,Male,27,Furniture,4,125,13.75,500
100000832,13-11-2020,17:25,1000106,Male,47,Personal care,4,1500,600,6000
100000833,09-05-2021,18:39,100085,Male,42,Personal care,4,150,24.5,600
100000834,26-11-2021,06:55,100013,Female,56,Personal care,2,130,14.7,260
100000835,30-09-2020,23:00,100049,Male,37,Pharmaceuticals,4,150,60,600
100000836,21-06-2021,06:32,10002,Female,22,Pharmaceuticals,1,150,27.5,150
100000837,15-01-2021,20:35,100053,Male,18,Personal care,3,130,7.5,390
100000838,30-09-2021,21:20,10001,Male,47,Furniture,2,1300,153,2600
100000839,11-11-2021,21:02,1000130,Female,20,Furniture,4,1300,96,5200
100000840,01-07-2021,18:59,100060,Male,62,Pharmaceuticals,2,125,11.75,250
100000841,18-12-2020,20:58,1000108,Male,31,Furniture,4,125,28.5,500
100000842,28-11-2020,14:13,100071,Female,47,Pharmaceuticals,2,1300,105,2600
100000843,25-01-2021,22:46,10003,Male,21,Personal care,3,1500,180,4500
100000844,09-10-2021,17:54,100095,Male,35,Pharmaceuticals,3,150,62,450
100000845,27-10-2020,10:12,100025,Male,,Pharmaceuticals,1,1500,145,1500
100000846,22-12-2021,18:46,100013,Male,42,Personal care,1,150,59.5,150
100000847,10-01-2021,08:42,10002,Female,18,Furniture,4,1300,162,5200
100000848,24-01-2020,10:46,100015,Female,63,Pharmaceuticals,3,125,9.75,375
100000849,25-06-2021,19:33,10005,Male,32,Pharmaceuticals,2,125,12.5,250
100000850,14-09-2021,19:01,100058,Female,26,Personal care,2,1500,235,3000
100000851,30-11-2021,17:23,100030,Male,32,Furniture,2,125,27.75,250
100000852,01-10-2020,19:35,100082,Female,41,Pharmaceuticals,1,1300,375,1300
100000853,14-05-2021,22:29,10003,Male,21,Personal care,2,1500,155,3000
100000854,01-10-2020,15:42,100084,Male,29,Pharmaceuticals,1,150,22,150
100000855,21-11-2020,19:43,100013,Male,54,Personal care,1,125,25.75,125
100000856,05-11-2020,17:43,1000102,Male,54,Furniture,4,130,9.3,520
100000857,20-11-2021,12:09,100062,Male,60,Furniture,2,125,12,250
100000858,08-09-2021,18:48,100085,Male,23,Furniture,2,150,50.5,300
100000859,20-09-2020,21:52,100046,Female,56,Furniture,3,1500,190,4500
100000860,11-04-2020,08:58,100085,Male,63,Pharmaceuticals,4,150,16,600
100000861,30-09-2020,08:57,100022,Female,41,Pharmaceuticals,3,130,9.6,390
100000862,11-12-2020,21:37,100029,Male,28,Furniture,4,1300,78,5200
100000863,12-11-2021,22:40,10004,Female,30,Furniture,2,125,11.25,250
100000864,31-07-2021,22:16,1000139,Female,51,Furniture,1,1500,215,1500
100000865,17-12-2021,14:49,100078,Female,42,Pharmaceuticals,1,1300,108,1300
100000866,06-07-2021,18:16,10004,Male,24,Furniture,1,150,22.5,150
100000867,24-07-2020,22:40,1000152,Male,21,Furniture,1,1500,185,1500
100000868,04-12-2021,13:39,1000110,Female,25,Furniture,1,1300,111,1300
100000869,08-09-2020,22:16,100051,Male,37,Personal care,3,1500,485,4500
100000870,11-04-2020,19:41,100016,Female,46,Furniture,4,130,11.1,520
100000871,02-11-2021,23:00,100057,Male,62,Personal care,2,130,33.9,260
100000872,10-12-2021,22:18,1000113,Female,63,Personal care,3,125,24.75,375
100000873,06-12-2021,20:20,1000137,Female,27,Furniture,4,125,29,500
100000874,17-01-2020,18:14,100090,Male,60,Personal care,1,130,12.6,130
100000875,30-11-2021,21:47,1000134,Female,51,Furniture,4,1500,135,6000
100000876,03-10-2021,19:39,1000104,Male,43,Pharmaceuticals,4,130,30,520
100000877,01-10-2020,19:52,1000134,Female,58,Pharmaceuticals,1,125,6.75,125
100000878,26-10-2021,18:53,100031,Female,20,Pharmaceuticals,1,130,11.7,130
100000879,13-11-2020,16:51,100050,Male,23,Pharmaceuticals,1,130,15.3,130
100000880,26-09-2021,20:13,100063,Male,22,Personal care,2,1500,175,3000
100000881,21-12-2021,20:52,10004,Male,22,Furniture,1,1300,99,1300
100000882,22-10-2021,21:41,1000144,Female,64,Furniture,2,125,13.25,250
100000883,20-08-2021,20:43,10005,Male,40,Furniture,1,1500,245,1500
100000884,18-02-2021,20:31,10001,Female,26,Pharmaceuticals,2,130,7.5,260
100000885,17-09-2020,10:10,1000121,Female,52,Pharmaceuticals,4,130,14.4,520
100000886,11-12-2021,11:25,10004,Male,37,Furniture,3,1300,165,3900
100000887,24-02-2020,19:20,100044,Male,59,Pharmaceuticals,4,125,10,500
100000888,01-12-2020,06:03,100063,Female,52,Furniture,4,125,12.75,500
100000889,20-09-2021,22:32,100039,Female,35,Furniture,1,150,57.5,150
100000890,25-12-2021,14:44,100076,Male,34,Furniture,2,125,13.5,250
100000891,09-01-2021,06:43,100024,Male,41,Furniture,3,1300,99,3900
100000892,13-09-2021,11:39,10001,Male,20,Furniture,1,150,24,150
100000893,29-04-2021,18:52,10001,Male,49,Furniture,1,150,17,150
100000894,22-09-2020,22:53,1000111,Male,52,Furniture,1,130,30.6,130
100000895,31-08-2021,21:51,10003,Female,55,Pharmaceuticals,4,130,14.4,520
100000896,30-12-2021,19:17,100056,Female,30,Furniture,2,125,30.75,250
100000897,12-09-2021,17:53,100015,Female,64,Furniture,2,150,51.5,300
100000898,17-09-2021,20:55,100053,Female,42,Pharmaceuticals,3,130,35.1,390
100000899,22-05-2021,21:34,1000147,Male,26,Pharmaceuticals,2,1300,153,2600
100000900,10-11-2020,08:41,1000130,Male,21,Pharmaceuticals,2,130,15.6,260
100000901,02-08-2021,06:38,10002,Male,31,Furniture,1,130,12,130
100000902,14-02-2020,17:16,1000108,Female,54,Personal care,1,150,21.5,150
100000903,27-07-2021,22:14,10003,Female,51,Personal care,4,150,14,600
100000904,01-04-2020,20:26,100043,Male,28,Pharmaceuticals,1,1500,160,1500
100000905,01-10-2021,06:27,100096,Male,58,Personal care,1,1300,111,1300
100000906,19-07-2020,17:55,10006,Female,20,Pharmaceuticals,1,150,17,150
100000907,02-09-2020,06:16,1000145,Female,45,Furniture,1,125,8.5,125
100000908,30-10-2020,14:47,100064,Male,46,Personal care,4,1300,81,5200
100000909,29-10-2021,19:43,100071,Male,26,Furniture,1,1300,288,1300
100000910,21-08-2020,06:29,1000138,Female,20,Personal care,3,150,22.5,450
100000911,15-07-2021,17:29,10003,Male,42,Furniture,3,1300,84,3900
100000912,31-10-2020,06:18,1000122,Male,51,Personal care,3,150,20.5,450
100000913,12-10-2020,10:52,100078,Male,29,Furniture,3,130,16.5,390
100000914,07-09-2020,22:25,100083,Female,59,Furniture,1,1500,510,1500
100000915,11-10-2021,19:06,100095,Female,26,Personal care,3,130,12.9,390
100000916,05-12-2021,12:56,100068,Female,32,Furniture,1,150,26,150
100000917,15-02-2020,11:50,1000120,Female,57,Furniture,4,150,16.5,600
100000918,13-10-2021,21:59,1000114,Female,42,Furniture,3,130,16.2,390
100000919,28-10-2021,21:13,100082,Female,22,Personal care,2,125,27.75,250
100000920,20-08-2020,10:25,100099,Female,28,Personal care,3,125,6.75,375
100000921,28-09-2020,09:34,1000101,Male,,Furniture,3,125,8,375
100000922,19-10-2021,22:54,1000103,Male,41,Furniture,1,150,60.5,150
100000923,10-06-2021,17:20,100062,Male,32,Personal care,3,1300,165,3900
100000924,17-09-2020,22:18,1000151,Male,55,Personal care,2,150,55,300
100000925,20-12-2020,17:12,100054,Male,25,Furniture,1,1300,315,1300
100000926,06-10-2021,22:53,100053,Male,22,Furniture,1,130,15.6,130
100000927,21-02-2020,17:13,100083,Male,43,Furniture,4,1500,250,6000
100000928,05-11-2021,10:20,100054,Female,35,Pharmaceuticals,4,1300,90,5200
100000929,11-03-2020,10:18,100040,Female,23,Personal care,3,125,10.5,375
100000930,12-01-2021,17:54,10001,Male,54,Pharmaceuticals,4,150,26,600
100000931,07-10-2021,21:34,100048,Male,30,Personal care,4,130,29.1,520
100000932,08-10-2020,08:33,1000120,Female,45,Personal care,4,125,7.75,500
100000933,19-09-2020,07:53,100081,Male,22,Personal care,1,130,12.9,130
100000934,22-11-2020,18:20,1000111,Male,30,Personal care,1,1500,240,1500
100000935,10-09-2020,21:16,10002,Female,34,Personal care,1,150,55.5,150
100000936,05-01-2020,10:51,1000143,Male,57,Personal care,4,150,19.5,600
100000937,18-10-2020,19:57,100050,Female,62,Personal care,1,1500,510,1500
100000938,16-09-2020,17:55,1000103,Male,49,Pharmaceuticals,4,150,23,600
100000939,07-11-2020,15:28,100075,Female,46,Furniture,1,1300,81,1300
100000940,05-01-2020,08:11,100046,Female,20,Furniture,1,130,9.6,130
100000941,28-04-2021,09:58,100039,Female,57,Pharmaceuticals,2,125,6.5,250
100000942,01-12-2021,09:22,100035,Male,51,Pharmaceuticals,3,1500,160,4500
100000943,05-11-2020,19:29,100090,Female,57,Pharmaceuticals,4,1300,318,5200
100000944,23-08-2020,20:22,1000136,Male,44,Pharmaceuticals,2,125,12,250
100000945,01-10-2020,10:01,1000120,Male,30,Personal care,1,125,13.25,125
100000946,08-08-2021,20:15,10002,Male,62,Furniture,4,1500,235,6000
100000947,31-07-2020,07:09,10004,Male,50,Personal care,1,1300,129,1300
100000948,10-12-2021,22:06,100052,Female,23,Furniture,3,125,28.75,375
100000949,20-06-2021,20:28,100021,Female,41,Furniture,2,125,9,250
100000950,22-09-2020,21:27,100075,Male,36,Pharmaceuticals,3,1300,144,3900
100000951,18-09-2020,21:35,100058,Male,33,Personal care,2,150,57.5,300
100000952,21-12-2020,18:09,100069,Female,57,Pharmaceuticals,1,125,13.25,125
100000953,02-07-2021,17:58,10001,Male,45,Personal care,3,130,12.6,390
100000954,05-09-2021,21:03,100087,Female,50,Furniture,3,1300,321,3900
100000955,16-01-2020,17:57,100016,Male,58,Pharmaceuticals,1,125,12.5,125
100000956,24-04-2021,21:50,1000140,Male,30,Pharmaceuticals,3,1500,135,4500
100000957,19-06-2021,19:00,1000105,Female,60,Furniture,4,130,9.3,520
100000958,01-01-2020,21:14,1000116,Male,62,Furniture,2,125,11,250
100000959,18-09-2020,17:59,100054,Female,42,Furniture,2,130,28.5,260
100000960,29-03-2021,19:01,1000134,Male,59,Pharmaceuticals,2,130,14.4,260
100000961,22-03-2021,22:36,100086,Male,53,Personal care,4,150,23,600
100000962,15-12-2021,22:02,100076,Male,44,Pharmaceuticals,2,130,35.1,260
100000963,19-10-2021,18:24,100076,Female,55,Personal care,1,150,13,150
100000964,26-08-2020,08:18,100015,Male,24,Pharmaceuticals,3,1300,156,3900
100000965,27-11-2020,21:45,100084,Male,22,Pharmaceuticals,4,150,13,600
100000966,07-11-2020,07:22,1000119,Male,60,Furniture,2,1500,190,3000
100000967,04-08-2021,10:13,10004,Male,62,Personal care,1,125,13.25,125
100000968,18-12-2021,20:34,1000101,Female,48,Pharmaceuticals,3,1300,120,3900
100000969,27-11-2021,11:47,10002,Female,40,Pharmaceuticals,3,1300,84,3900
100000970,25-05-2021,18:13,10002,Male,59,Furniture,4,1500,220,6000
100000971,30-12-2021,16:50,100064,Female,27,Furniture,4,150,26.5,600
100000972,16-08-2020,11:42,1000139,Male,49,Personal care,4,125,6.75,500
100000973,03-09-2021,08:44,100051,Male,60,Pharmaceuticals,1,150,13,150
100000974,28-12-2021,18:39,10003,Male,47,Personal care,1,130,11.7,130
100000975,09-01-2021,07:41,1000145,Female,56,Pharmaceuticals,4,150,19.5,600
100000976,08-10-2021,19:50,100056,Female,48,Personal care,2,1300,345,2600
100000977,26-07-2020,08:35,100046,Female,35,Furniture,3,125,13.75,375
100000978,27-07-2021,09:58,100016,Female,53,Pharmaceuticals,3,150,19,450
100000979,18-05-2020,10:18,10006,Female,19,Personal care,1,125,10.5,125
100000980,14-10-2020,19:51,1000147,Female,31,Furniture,3,125,12.5,375
100000981,05-02-2020,21:08,10005,Female,30,Furniture,2,130,12.9,260
100000982,10-11-2020,14:08,100050,Female,46,Personal care,3,130,15.6,390
100000983,10-10-2020,20:12,100061,Female,29,Pharmaceuticals,1,1300,345,1300
100000984,20-11-2021,19:29,100083,Male,56,Pharmaceuticals,1,1500,480,1500
100000985,13-06-2021,22:33,1000113,Female,19,Furniture,2,125,9,250
100000986,01-08-2020,09:35,100065,Female,49,Pharmaceuticals,2,1500,200,3000
100000987,08-11-2021,18:45,10001,Female,30,Pharmaceuticals,3,1300,165,3900
100000988,05-08-2020,18:41,100085,Female,63,Pharmaceuticals,3,125,8,375
100000989,31-10-2020,13:30,100097,Female,44,Furniture,1,125,8.25,125
100000990,29-03-2021,21:45,100068,Female,58,Personal care,2,1500,235,3000
100000991,14-09-2021,14:28,1000110,Female,34,Pharmaceuticals,2,150,19.5,300
100000992,15-10-2021,19:34,1000134,Female,57,Furniture,2,130,7.8,260
100000993,07-09-2020,09:21,1000134,Female,48,Furniture,3,150,17,450
100000994,24-12-2020,16:38,100073,Female,51,Personal care,2,1500,125,3000
100000995,04-03-2021,22:38,10004,Female,41,Pharmaceuticals,1,130,9.9,130
100000996,03-07-2021,17:38,10002,Male,62,Pharmaceuticals,1,150,13.5,150
100000997,01-10-2021,20:36,100051,Male,52,Personal care,3,130,15,390
100000998,21-10-2021,17:32,100061,Female,23,Personal care,4,125,30.5,500
100000999,14-12-2020,16:45,1000110,Female,36,Furniture,3,150,21.5,450
1000001000,01-04-2021,10:22,10001,Male,47,Furniture,4,130,8.4,520
1000001001,01-09-2021,20:11,100099,Male,34,Personal care,3,150,22,450
1000001002,02-03-2020,09:24,100069,Female,26,Pharmaceuticals,2,1500,270,3000
1000001003,26-01-2020,07:59,100080,Male,50,Furniture,1,130,15.9,130
1000001004,11-01-2021,21:46,10002,Male,37,Pharmaceuticals,1,1500,230,1500
1000001005,12-08-2021,20:38,10002,Male,30,Personal care,2,150,17.5,300
1000001006,29-10-2021,19:23,10002,Female,45,Personal care,1,130,14.1,130
1000001007,09-06-2021,10:09,100015,Male,46,Pharmaceuticals,2,125,11.5,250
1000001008,10-01-2020,08:51,1000116,Male,30,Furniture,4,125,13,500
1000001009,22-09-2021,14:18,100088,Male,63,Furniture,2,1300,78,2600
1000001010,21-10-2020,22:11,100065,Female,52,Pharmaceuticals,4,150,54.5,600
1000001011,01-04-2020,06:48,100015,Male,23,Pharmaceuticals,2,150,19,300
1000001012,08-12-2020,18:47,100056,Male,35,Personal care,3,125,27.25,375
1000001013,16-07-2020,19:38,1000111,Male,22,Furniture,3,1500,200,4500
1000001014,04-02-2020,10:26,1000147,Male,64,Pharmaceuticals,4,130,11.4,520
1000001015,09-03-2020,11:53,100094,Female,42,Furniture,4,1500,200,6000
1000001016,12-12-2020,07:39,100052,Male,19,Pharmaceuticals,3,1500,200,4500
1000001017,05-09-2021,18:41,10002,Female,27,Pharmaceuticals,4,125,12,500
1000001018,06-07-2021,19:13,10004,Female,47,Furniture,2,125,13,250
1000001019,14-12-2021,21:22,100056,Female,62,Pharmaceuticals,2,125,25.75,250
1000001020,22-11-2020,18:30,100086,Male,22,Pharmaceuticals,3,1300,300,3900
1000001021,11-06-2020,10:19,100044,Female,50,Personal care,1,1500,155,1500
1000001022,05-09-2021,17:49,100069,Male,18,Pharmaceuticals,2,150,52.5,300
1000001023,23-05-2021,08:40,10005,Female,35,Pharmaceuticals,4,130,8.1,520
1000001024,03-12-2021,21:51,100072,Female,49,Pharmaceuticals,1,1300,126,1300
1000001025,12-11-2020,16:41,1000103,Female,64,Personal care,1,150,16.5,150
1000001026,24-11-2020,19:10,100060,Female,28,Furniture,2,1500,520,3000
1000001027,30-04-2020,21:00,1000131,Female,38,Personal care,2,125,7.5,250
1000001028,09-03-2021,18:09,10001,Female,43,Personal care,1,1500,250,1500
1000001029,18-07-2021,19:23,1000117,Female,42,Furniture,1,130,12.3,130
1000001030,27-11-2020,18:02,100096,Female,39,Personal care,3,1300,309,3900
1000001031,12-11-2021,21:15,10003,Male,44,Furniture,4,1300,126,5200
1000001032,01-04-2020,08:15,10001,Male,30,Personal care,3,130,10.5,390
1000001033,12-04-2021,06:52,100032,Female,50,Furniture,2,150,19,300
1000001034,13-11-2020,14:48,100052,Female,51,Pharmaceuticals,3,150,24.5,450
1000001035,26-04-2021,21:56,100052,Female,58,Personal care,3,1300,105,3900
1000001036,17-08-2020,18:03,1000121,Male,52,Personal care,3,1300,117,3900
1000001037,17-10-2021,17:38,10002,Female,18,Personal care,3,125,11.5,375
1000001038,30-12-2021,09:09,100011,Male,38,Personal care,4,150,20.5,600
1000001039,03-12-2021,20:01,10001,Male,23,Pharmaceuticals,4,130,13.8,520
1000001040,12-12-2021,21:24,1000112,Male,45,Personal care,1,150,21,150
1000001041,10-05-2020,07:27,100074,Male,34,Pharmaceuticals,2,125,11,250
1000001042,11-02-2020,06:21,10007,Male,22,Pharmaceuticals,3,1300,150,3900
1000001043,30-11-2021,18:10,100020,Female,48,Pharmaceuticals,1,1300,87,1300
1000001044,20-02-2020,09:08,100070,Female,22,Pharmaceuticals,1,125,7.5,125
1000001045,26-02-2020,17:28,1000110,Female,55,Furniture,1,130,9.9,130
1000001046,21-07-2021,21:47,10005,Female,20,Furniture,4,1300,156,5200
1000001047,04-12-2020,21:53,100084,Female,40,Personal care,3,1500,490,4500
